state_abbr,county,fips,bachelors_or_more,hs_diploma,no_hs_diploma,some_college,labor_force,employed,unemployed,population,cost_of_living,median_income,race_diversity_rank,gender_diversity_rank,state
MN,Cottonwood County,27033,1772.0,2728.0,588.0,2658.0,6647.0,6468.0,179.0,11356.0,65775.62,68255.18,1388.0,1606.0,Minnesota
AL,Covington County,1039,4545.0,9745.0,3656.0,8513.0,15080.0,14692.0,388.0,37602.0,65739.99,55480.44,2078.0,1674.0,Alabama
MS,Covington County,28031,1946.0,3865.0,1870.0,4549.0,8197.0,7917.0,280.0,18098.0,60364.96,45023.24,1530.0,1502.0,Mississippi
VA,Covington city,51580,367.0,1892.0,495.0,1069.0,2285.0,2193.0,92.0,5679.0,64026.44,59159.55,255.0,19.0,Virginia
GA,Coweta County,13077,35594.0,26392.0,8362.0,32352.0,77557.0,75424.0,2133.0,152882.0,77074.49,88840.99,1627.0,2439.0,Georgia
KS,Cowley County,20035,5515.0,7043.0,1913.0,8265.0,16415.0,15935.0,480.0,34453.0,63393.37,63373.65,759.0,1966.0,Kansas
WA,Cowlitz County,53015,13263.0,24505.0,7842.0,32377.0,48420.0,45801.0,2619.0,111956.0,75271.21,70254.41,2557.0,2722.0,Washington
OK,Craig County,40035,1475.0,4058.0,1367.0,3018.0,5944.0,5758.0,186.0,14123.0,69846.38,50739.58,1117.0,1634.0,Oklahoma
VA,Craig County,51045,592.0,1329.0,447.0,1052.0,2310.0,2242.0,68.0,4847.0,68385.11,80900.55,241.0,331.0,Virginia
AR,Craighead County,5031,19912.0,23207.0,6989.0,21604.0,57007.0,55481.0,1526.0,113017.0,66333.98,62386.87,2594.0,2535.0,Arkansas
TX,Crane County,48103,416.0,1190.0,708.0,586.0,1649.0,1567.0,82.0,4546.0,61455.79,74600.97,393.0,35.0,Texas
NC,Craven County,37049,17897.0,18303.0,5657.0,26904.0,42075.0,40508.0,1567.0,100874.0,78780.99,66244.66,1610.0,2130.0,North Carolina
AR,Crawford County,5033,7988.0,15022.0,5532.0,12841.0,26156.0,25343.0,813.0,61075.0,65401.29,56559.63,1297.0,2030.0,Arkansas
GA,Crawford County,13079,1199.0,3799.0,1405.0,2155.0,5340.0,5167.0,173.0,12140.0,63206.87,61324.11,198.0,237.0,Georgia
IA,Crawford County,19047,1941.0,3790.0,1701.0,3195.0,7793.0,7467.0,326.0,16123.0,63528.35,73275.34,1584.0,1329.0,Iowa
IL,Crawford County,17033,2798.0,3988.0,1604.0,5167.0,8288.0,7933.0,355.0,18536.0,71407.01,65640.88,1901.0,1399.0,Illinois
IN,Crawford County,18025,842.0,3542.0,1089.0,2082.0,4793.0,4622.0,171.0,10536.0,62746.49,58426.4,985.0,180.0,Indiana
KS,Crawford County,20037,7489.0,6742.0,1353.0,7838.0,19116.0,18569.0,547.0,39078.0,63151.59,61567.46,1000.0,1812.0,Kansas
MI,Crawford County,26039,2057.0,3413.0,872.0,3841.0,5479.0,5127.0,352.0,13491.0,66234.71,61251.2,936.0,657.0,Michigan
MO,Crawford County,29055,2060.0,6477.0,2430.0,5174.0,10685.0,10371.0,314.0,22659.0,65735.79,54524.46,1440.0,852.0,Missouri
OH,Crawford County,39033,4558.0,13556.0,2793.0,8492.0,17652.0,16808.0,844.0,41522.0,61429.22,58314.48,2424.0,2003.0,Ohio
PA,Crawford County,42039,12484.0,27538.0,5279.0,13519.0,37890.0,36199.0,1691.0,82670.0,65005.52,63750.5,2366.0,2224.0,Pennsylvania
WI,Crawford County,55023,2161.0,4864.0,899.0,3895.0,7093.0,6822.0,271.0,16007.0,67016.26,67569.26,1755.0,1784.0,Wisconsin
OK,Creek County,40037,9124.0,20003.0,4720.0,15737.0,31810.0,30683.0,1127.0,72699.0,72015.4,64549.37,2050.0,2526.0,Oklahoma
AL,Crenshaw County,1041,1530.0,3760.0,1586.0,2228.0,5965.0,5805.0,160.0,13025.0,66749.85,59327.96,661.0,472.0,Alabama
GA,Crisp County,13081,2144.0,5135.0,2185.0,4355.0,9731.0,9305.0,426.0,19708.0,59756.19,44136.06,885.0,1032.0,Georgia
AR,Crittenden County,5035,5233.0,11493.0,4477.0,9230.0,20422.0,19620.0,802.0,47061.0,64507.77,52440.01,2390.0,1846.0,Arkansas
KY,Crittenden County,21055,796.0,2754.0,1028.0,1759.0,3800.0,3638.0,162.0,8981.0,67107.59,60916.46,695.0,345.0,Kentucky
TN,Crockett County,47033,1502.0,4030.0,1342.0,2682.0,6847.0,6628.0,219.0,13888.0,60502.38,57668.61,847.0,935.0,Tennessee
TX,Crockett County,48105,243.0,563.0,756.0,647.0,1432.0,1375.0,57.0,2943.0,60209.42,58550.65,382.0,178.0,Texas
OR,Crook County,41013,4306.0,6054.0,1695.0,7061.0,11182.0,10608.0,574.0,26375.0,84680.67,65170.59,1153.0,1707.0,Oregon
WY,Crook County,56011,1226.0,1560.0,263.0,2060.0,3944.0,3831.0,113.0,7448.0,83822.52,82213.85,389.0,836.0,Wyoming
TX,Crosby County,48107,466.0,1260.0,711.0,860.0,2420.0,2319.0,101.0,4998.0,62050.63,52159.68,1214.0,958.0,Texas
AR,Cross County,5037,1700.0,4831.0,1901.0,3028.0,6903.0,6656.0,247.0,16601.0,60482.9,62636.39,674.0,304.0,Arkansas
MN,Crow Wing County,27035,13957.0,13800.0,2653.0,18431.0,33473.0,32441.0,1032.0,67948.0,64551.53,72080.11,2077.0,2223.0,Minnesota
CO,Crowley County,8025,537.0,1972.0,724.0,1010.0,1356.0,1304.0,52.0,5614.0,70220.0,55865.5,119.0,55.0,Colorado
TX,Culberson County,48109,262.0,765.0,429.0,151.0,1159.0,1126.0,33.0,2155.0,61933.08,45030.43,21.0,92.0,Texas
PR,Culebra Municipio,72049,136.0,317.0,119.0,266.0,986.0,963.0,23.0,,,,,,
AL,Cullman County,1043,11910.0,19333.0,9363.0,21794.0,39477.0,38688.0,789.0,90665.0,67198.99,58005.4,2726.0,2487.0,Alabama
VA,Culpeper County,51047,9498.0,11730.0,4282.0,10460.0,25528.0,24839.0,689.0,54381.0,80994.51,92167.91,197.0,1192.0,Virginia
IL,Cumberland County,17035,1347.0,2798.0,444.0,2652.0,5930.0,5719.0,211.0,10324.0,67970.59,72935.45,1531.0,1314.0,Illinois
KY,Cumberland County,21057,756.0,1739.0,781.0,1056.0,3362.0,3252.0,110.0,5946.0,60957.4,48004.12,314.0,26.0,Kentucky
ME,Cumberland County,23005,117212.0,45480.0,7861.0,54148.0,163301.0,159534.0,3767.0,307451.0,92789.9,97356.46,2927.0,2913.0,Maine
NC,Cumberland County,37051,57051.0,55506.0,15527.0,81743.0,127611.0,121003.0,6608.0,336699.0,73230.39,57466.32,1677.0,2898.0,North Carolina
NJ,Cumberland County,34011,18484.0,40316.0,19294.0,24926.0,69010.0,65338.0,3672.0,151356.0,84818.79,67857.8,2422.0,2723.0,New Jersey
PA,Cumberland County,42041,72797.0,56350.0,12049.0,42807.0,134905.0,130606.0,4299.0,268579.0,79226.08,91473.77,2623.0,2739.0,Pennsylvania
TN,Cumberland County,47035,8961.0,19286.0,5016.0,15187.0,23261.0,22264.0,997.0,63522.0,60987.55,58248.76,1987.0,1180.0,Tennessee
VA,Cumberland County,51049,1324.0,2771.0,831.0,2361.0,4719.0,4562.0,157.0,9746.0,72614.44,61219.37,278.0,612.0,Virginia
NE,Cuming County,31039,1501.0,2049.0,479.0,2019.0,4858.0,4772.0,86.0,8929.0,72349.23,75116.43,619.0,931.0,Nebraska
NC,Currituck County,37053,6235.0,7101.0,1298.0,6655.0,14704.0,14187.0,517.0,31015.0,89264.77,82694.41,477.0,1505.0,North Carolina
NM,Curry County,35009,6317.0,7889.0,5294.0,10169.0,22276.0,21551.0,725.0,47532.0,69606.11,52388.66,2455.0,2268.0,New Mexico
OR,Curry County,41015,4641.0,5189.0,1812.0,7549.0,9165.0,8698.0,467.0,23598.0,84613.07,63607.77,445.0,965.0,Oregon
CO,Custer County,8027,1422.0,838.0,143.0,1629.0,2280.0,2211.0,69.0,5335.0,69594.86,65132.6,184.0,90.0,Colorado
ID,Custer County,16037,930.0,1063.0,236.0,1462.0,2142.0,2065.0,77.0,4506.0,74377.28,54550.13,863.0,991.0,Idaho
MT,Custer County,30017,2563.0,2572.0,455.0,3012.0,6327.0,6169.0,158.0,12032.0,74809.22,75209.88,1861.0,1615.0,Montana
NE,Custer County,31041,1875.0,2299.0,438.0,2706.0,6362.0,6262.0,100.0,10476.0,77395.38,60944.18,1916.0,1975.0,Nebraska
OK,Custer County,40039,5545.0,4724.0,1924.0,4446.0,15137.0,14734.0,403.0,27886.0,70723.57,66804.27,430.0,1517.0,Oklahoma
SD,Custer County,46033,2299.0,2214.0,357.0,2282.0,4208.0,4091.0,117.0,9006.0,81668.85,71677.59,589.0,705.0,South Dakota
OH,Cuyahoga County,39035,318951.0,241691.0,77752.0,249617.0,600431.0,571700.0,28731.0,1236041.0,66327.7,70358.12,3117.0,3106.0,Ohio
GA,Dade County,13083,2171.0,4308.0,1323.0,3619.0,8038.0,7822.0,216.0,16081.0,67010.91,60363.0,542.0,36.0,Georgia
MO,Dade County,29057,844.0,2324.0,502.0,1881.0,3409.0,3331.0,78.0,7660.0,60046.68,46313.96,1267.0,1130.0,Missouri
UT,Daggett County,49009,59.0,172.0,44.0,234.0,408.0,389.0,19.0,1014.0,77632.19,99325.91,752.0,519.0,Utah
MN,Dakota County,27037,134328.0,59179.0,13554.0,94068.0,241305.0,235800.0,5505.0,443341.0,94676.34,107341.31,2968.0,3003.0,Minnesota
NE,Dakota County,31043,1989.0,4673.0,2487.0,4003.0,10971.0,10684.0,287.0,21042.0,80566.24,69576.7,270.0,1587.0,Nebraska
AL,Dale County,1045,6539.0,10549.0,4830.0,11914.0,21026.0,20490.0,536.0,49544.0,67089.65,58943.92,1948.0,2046.0,Alabama
TX,Dallam County,48111,691.0,2010.0,847.0,848.0,3896.0,3804.0,92.0,7241.0,60759.33,70869.48,340.0,377.0,Texas
AL,Dallas County,1047,4338.0,9958.0,3301.0,7910.0,13733.0,13058.0,675.0,36767.0,64536.79,46549.11,2654.0,2256.0,Alabama
AR,Dallas County,5039,512.0,2225.0,505.0,1357.0,2696.0,2591.0,105.0,6191.0,60233.5,53087.93,268.0,285.0,Arkansas
IA,Dallas County,19049,35393.0,12355.0,2687.0,18121.0,53951.0,52836.0,1115.0,108016.0,78592.62,114112.2,2658.0,2472.0,Iowa
MO,Dallas County,29059,1782.0,5757.0,1167.0,3338.0,7162.0,6962.0,200.0,17626.0,63843.99,57354.39,597.0,378.0,Missouri
TX,Dallas County,48113,590082.0,380799.0,310199.0,412259.0,1421836.0,1368400.0,53436.0,2600840.0,72227.78,68960.61,3125.0,3129.0,Texas
WI,Dane County,55025,204572.0,65437.0,13978.0,91722.0,331415.0,324324.0,7091.0,568203.0,84673.33,102734.98,2992.0,3023.0,Wisconsin
MT,Daniels County,30019,313.0,335.0,38.0,451.0,871.0,854.0,17.0,1628.0,76870.13,78500.85,89.0,46.0,Montana
VA,Danville city,51590,5350.0,11401.0,4380.0,8102.0,18699.0,17861.0,838.0,42229.0,61227.46,48837.9,1567.0,2163.0,Virginia
NC,Dare County,37055,12202.0,6368.0,1360.0,8573.0,19999.0,19129.0,870.0,37956.0,81572.66,72849.2,1031.0,1434.0,North Carolina
OH,Darke County,39037,5839.0,16091.0,3297.0,10197.0,25537.0,24634.0,903.0,51529.0,61798.47,69615.73,2635.0,2354.0,Ohio
SC,Darlington County,45031,8507.0,15812.0,5822.0,13043.0,29949.0,28898.0,1051.0,62398.0,59225.03,54182.53,1936.0,2251.0,South Carolina
PA,Dauphin County,42043,68415.0,64001.0,17000.0,50105.0,145887.0,140459.0,5428.0,288800.0,76842.82,78421.79,2754.0,2865.0,Pennsylvania
NC,Davidson County,37057,25018.0,39209.0,14850.0,41653.0,81375.0,78484.0,2891.0,172586.0,62696.88,62547.05,2628.0,2689.0,North Carolina
TN,Davidson County,47037,233419.0,99163.0,47650.0,113040.0,414106.0,402427.0,11679.0,708144.0,76713.77,74837.13,3044.0,3026.0,Tennessee
NC,Davie County,37059,8323.0,9866.0,2882.0,10020.0,20745.0,20035.0,710.0,44090.0,67034.31,74546.55,1207.0,1777.0,North Carolina
IN,Daviess County,18027,3152.0,7047.0,4761.0,5900.0,16608.0,16219.0,389.0,33418.0,63362.7,67837.27,1487.0,1282.0,Indiana
KY,Daviess County,21059,17506.0,23733.0,6310.0,21805.0,45401.0,43578.0,1823.0,103222.0,74081.11,67418.32,2526.0,2610.0,Kentucky
MO,Daviess County,29061,1047.0,2260.0,815.0,1566.0,3931.0,3832.0,99.0,8435.0,63101.4,62312.94,1712.0,1437.0,Missouri
IA,Davis County,19051,1006.0,1819.0,1124.0,1759.0,4289.0,4182.0,107.0,9130.0,62825.32,82354.53,432.0,181.0,Iowa
UT,Davis County,49011,84859.0,46277.0,8703.0,79495.0,184020.0,179956.0,4064.0,369948.0,79403.07,94278.03,3040.0,2944.0,Utah
SD,Davison County,46035,3361.0,4698.0,1109.0,4299.0,11068.0,10866.0,202.0,19973.0,68532.03,72234.13,1380.0,1272.0,South Dakota
NE,Dawes County,31045,1791.0,1350.0,219.0,1733.0,5024.0,4926.0,98.0,8241.0,77090.39,73674.77,206.0,899.0,Nebraska
GA,Dawson County,13085,7383.0,4794.0,2204.0,6268.0,13388.0,13047.0,341.0,30138.0,73884.71,80711.61,822.0,743.0,Georgia
MT,Dawson County,30021,1595.0,1528.0,354.0,2770.0,4513.0,4405.0,108.0,8830.0,79168.82,71963.05,1204.0,1342.0,Montana
NE,Dawson County,31047,2700.0,4784.0,3413.0,4498.0,13640.0,13332.0,308.0,23884.0,76840.07,64129.39,2071.0,2088.0,Nebraska
TX,Dawson County,48115,1163.0,2822.0,2225.0,1827.0,4521.0,4321.0,200.0,12130.0,61742.07,56060.59,630.0,746.0,Texas
SD,Day County,46037,827.0,1329.0,319.0,1403.0,2683.0,2604.0,79.0,5479.0,69281.58,62263.65,805.0,1104.0,South Dakota
NM,De Baca County,35011,91.0,261.0,135.0,607.0,724.0,699.0,25.0,1693.0,69348.15,57046.35,69.0,311.0,New Mexico
LA,De Soto Parish,22031,2751.0,7290.0,2770.0,5660.0,10853.0,10439.0,414.0,26853.0,62992.22,57833.92,1180.0,871.0,Louisiana
IL,De Witt County,17039,2359.0,4417.0,800.0,3463.0,7304.0,6999.0,305.0,15310.0,73608.1,71244.27,1317.0,957.0,Illinois
AL,DeKalb County,1049,6727.0,16307.0,10204.0,15226.0,30958.0,30249.0,709.0,71998.0,66211.56,50571.18,2316.0,2312.0,Alabama
GA,DeKalb County,13089,244312.0,104852.0,48040.0,125415.0,404413.0,391314.0,13099.0,762820.0,76966.27,79286.38,3032.0,3004.0,Georgia
IL,DeKalb County,17037,19705.0,15602.0,4610.0,20398.0,53769.0,51381.0,2388.0,100232.0,84111.27,83200.63,2821.0,2695.0,Illinois
IN,DeKalb County,18033,5951.0,12482.0,2277.0,8837.0,22316.0,21713.0,603.0,43731.0,64872.02,70514.2,2093.0,1654.0,Indiana
MO,DeKalb County,29063,1219.0,3542.0,911.0,2555.0,3998.0,3890.0,108.0,11336.0,65200.34,72451.82,1527.0,1298.0,Missouri
TN,DeKalb County,47041,2902.0,5724.0,2517.0,3393.0,7697.0,7396.0,301.0,21003.0,60548.39,58954.19,1064.0,628.0,Tennessee
FL,DeSoto County,12027,2810.0,9411.0,6913.0,6461.0,13075.0,12608.0,467.0,35312.0,63982.87,43037.36,1647.0,1726.0,Florida
MS,DeSoto County,28033,35276.0,36010.0,10671.0,42623.0,93460.0,90508.0,2952.0,191723.0,72087.19,81191.13,2645.0,2630.0,Mississippi
TX,DeWitt County,48123,2178.0,5647.0,2016.0,3989.0,9156.0,8840.0,316.0,19772.0,62502.6,72567.85,1913.0,1930.0,Texas
TX,Deaf Smith County,48117,1273.0,4413.0,3079.0,2004.0,9020.0,8748.0,272.0,18377.0,63620.89,57188.05,1499.0,1128.0,Texas
IN,Dearborn County,18029,9281.0,13537.0,3119.0,9708.0,25802.0,25112.0,690.0,51138.0,71827.18,80670.53,2021.0,1580.0,Indiana
GA,Decatur County,13087,2836.0,6503.0,3267.0,6770.0,11716.0,11322.0,394.0,28982.0,59458.46,51325.9,998.0,1169.0,Georgia
IA,Decatur County,19053,1157.0,1790.0,523.0,1299.0,4376.0,4268.0,108.0,7683.0,63752.23,57720.97,914.0,943.0,Iowa
IN,Decatur County,18031,3626.0,7952.0,1708.0,4775.0,14478.0,14099.0,379.0,26416.0,66546.11,68130.94,1278.0,404.0,Indiana
KS,Decatur County,20039,604.0,641.0,127.0,800.0,1189.0,1156.0,33.0,2689.0,68518.92,64818.39,167.0,14.0,Kansas
TN,Decatur County,47039,1254.0,3785.0,1323.0,1989.0,4396.0,4197.0,199.0,11564.0,59088.66,54514.2,399.0,517.0,Tennessee
MT,Deer Lodge County,30023,1689.0,2900.0,546.0,2447.0,5342.0,5206.0,136.0,9510.0,71470.67,52130.93,377.0,409.0,Montana
OH,Defiance County,39039,5297.0,10364.0,2023.0,8647.0,17324.0,16638.0,686.0,38187.0,62097.74,72507.27,1957.0,815.0,Ohio
CA,Del Norte County,6015,4164.0,5078.0,2870.0,7741.0,9286.0,8801.0,485.0,27082.0,77919.53,58723.16,1559.0,2092.0,California
DE,Delaware,10000,250626.0,206192.0,61144.0,192480.0,497202.0,475995.0,21207.0,,,,,,Delaware
IA,Delaware County,19055,2404.0,5307.0,953.0,3515.0,10491.0,10242.0,249.0,17568.0,65180.79,78040.84,1585.0,1529.0,Iowa
IN,Delaware County,18035,18036.0,23978.0,6356.0,21835.0,50967.0,49121.0,1846.0,112031.0,68124.27,61300.49,2565.0,2558.0,Indiana
NY,Delaware County,36025,8853.0,12303.0,3179.0,8828.0,18419.0,17726.0,693.0,44740.0,77203.34,66421.27,2173.0,2360.0,New York
OH,Delaware County,39041,85499.0,24196.0,4311.0,33313.0,115171.0,111711.0,3460.0,226296.0,79114.93,128867.7,2875.0,2763.0,Ohio
OK,Delaware County,40041,5766.0,11684.0,3769.0,8792.0,20069.0,19473.0,596.0,41413.0,68787.15,52887.7,1860.0,1957.0,Oklahoma
PA,Delaware County,42045,163404.0,106929.0,25164.0,97330.0,299925.0,288308.0,11617.0,575182.0,85030.12,99224.26,2969.0,2963.0,Pennsylvania
CO,Delta County,8029,5947.0,8449.0,2083.0,6678.0,13311.0,12828.0,483.0,31602.0,70550.39,63045.07,2076.0,1993.0,Colorado
MI,Delta County,26041,5453.0,9566.0,2061.0,10161.0,16666.0,15761.0,905.0,36741.0,69515.33,61237.85,2000.0,1984.0,Michigan
TX,Delta County,48119,733.0,1363.0,377.0,1279.0,2512.0,2409.0,103.0,5406.0,62084.03,63549.24,10.0,454.0,Texas
AK,Denali Borough,2068,393.0,771.0,110.0,389.0,991.0,926.0,65.0,1585.0,92396.36,107174.97,75.0,619.0,Alaska
MO,Dent County,29065,1859.0,4000.0,1474.0,2926.0,6046.0,5850.0,196.0,14467.0,65067.46,54957.79,1289.0,917.0,Missouri
TX,Denton County,48121,307742.0,106536.0,41905.0,179748.0,551918.0,533977.0,17941.0,977281.0,78565.91,109886.81,3031.0,3070.0,Texas
CO,Denver County,8031,292761.0,77626.0,45478.0,110242.0,,,,713252.0,91534.85,90000.27,3010.0,3054.0,Colorado
IA,Des Moines County,19057,6425.0,9773.0,1627.0,9130.0,18370.0,17583.0,787.0,38293.0,65297.47,68691.58,1485.0,1737.0,Iowa
OR,Deschutes County,41017,65280.0,29183.0,7891.0,48179.0,102623.0,98610.0,4013.0,206549.0,92798.02,79471.2,2808.0,2793.0,Oregon
AR,Desha County,5041,978.0,3083.0,1659.0,1783.0,4885.0,4633.0,252.0,10771.0,59297.37,42579.39,611.0,577.0,Arkansas
NE,Deuel County,31049,310.0,406.0,120.0,542.0,1022.0,999.0,23.0,1902.0,80262.32,58529.09,352.0,514.0,Nebraska
SD,Deuel County,46039,710.0,1073.0,189.0,969.0,2303.0,2238.0,65.0,4352.0,71139.48,73570.03,580.0,255.0,South Dakota
OK,Dewey County,40043,563.0,1293.0,212.0,780.0,2998.0,2938.0,60.0,4401.0,72549.99,67149.29,579.0,697.0,Oklahoma
SD,Dewey County,46041,483.0,1114.0,367.0,830.0,2277.0,2149.0,128.0,5140.0,66251.97,51915.3,1815.0,847.0,South Dakota
TX,Dickens County,48125,228.0,425.0,179.0,361.0,682.0,649.0,33.0,1726.0,63237.45,62251.33,191.0,164.0,Texas
VA,Dickenson County,51051,1109.0,4433.0,1903.0,2900.0,4514.0,4324.0,190.0,13725.0,65453.15,43765.38,818.0,621.0,Virginia
ND,Dickey County,38021,870.0,836.0,278.0,1231.0,2236.0,2199.0,37.0,4923.0,64204.83,84252.1,852.0,460.0,North Dakota
IA,Dickinson County,19059,4305.0,3640.0,358.0,5021.0,10739.0,10433.0,306.0,18028.0,66982.01,81017.6,1473.0,1088.0,Iowa
KS,Dickinson County,20041,2860.0,4156.0,989.0,5036.0,8669.0,8431.0,238.0,18430.0,65542.03,65084.34,1934.0,2064.0,Kansas
MI,Dickinson County,26043,4643.0,6398.0,804.0,7246.0,12256.0,11737.0,519.0,25874.0,72082.54,68626.89,2086.0,1727.0,Michigan
TN,Dickson County,47043,8235.0,15045.0,4164.0,11115.0,27999.0,27170.0,829.0,55761.0,67701.22,65629.59,1748.0,2063.0,Tennessee
AK,Dillingham Census Area,2070,554.0,1215.0,362.0,732.0,1656.0,1559.0,97.0,4723.0,84669.68,57301.0,1676.0,1211.0,Alaska
SC,Dillon County,45033,2167.0,8140.0,3406.0,4827.0,12869.0,12285.0,584.0,27738.0,56432.56,42182.02,1120.0,1054.0,South Carolina
TX,Dimmit County,48127,571.0,1868.0,1324.0,1407.0,6180.0,5942.0,238.0,8387.0,59848.94,32214.61,570.0,75.0,Texas
VA,Dinwiddie County,51053,4156.0,7565.0,1773.0,6819.0,13785.0,13350.0,435.0,28161.0,80230.96,76677.21,1059.0,1388.0,Virginia
DC,District of Columbia,11000,307906.0,70322.0,34651.0,71527.0,388387.0,369952.0,18435.0,,,,,,District of Columbia
DC,District of Columbia,11001,307906.0,70322.0,34651.0,71527.0,388387.0,369952.0,18435.0,671803.0,120289.64,116607.39,3077.0,3076.0,District of Columbia
ND,Divide County,38023,319.0,321.0,182.0,745.0,1430.0,1412.0,18.0,2187.0,69986.84,91452.21,12.0,146.0,North Dakota
FL,Dixie County,12029,1037.0,6393.0,2265.0,3129.0,5833.0,5636.0,197.0,17124.0,65215.91,46576.83,1649.0,1605.0,Florida
NE,Dixon County,31051,886.0,1189.0,587.0,1069.0,3029.0,2969.0,60.0,5464.0,80568.16,74658.47,756.0,998.0,Nebraska
WV,Doddridge County,54017,739.0,2449.0,1017.0,1614.0,3733.0,3616.0,117.0,7698.0,75977.78,63626.25,531.0,453.0,West Virginia
GA,Dodge County,13091,2185.0,6031.0,2000.0,4125.0,6854.0,6588.0,266.0,19802.0,59367.56,50540.38,722.0,832.0,Georgia
MN,Dodge County,27039,4168.0,4027.0,707.0,5110.0,11890.0,11589.0,301.0,20981.0,79359.89,90183.05,1004.0,897.0,Minnesota
NE,Dodge County,31053,5281.0,8810.0,2646.0,7773.0,20685.0,20273.0,412.0,36997.0,71347.32,68556.04,2308.0,2462.0,Nebraska
WI,Dodge County,55027,12823.0,25915.0,4859.0,20769.0,47639.0,46412.0,1227.0,88282.0,72459.3,77053.02,2607.0,2673.0,Wisconsin
CO,Dolores County,8033,486.0,760.0,75.0,646.0,1136.0,1102.0,34.0,2455.0,68848.47,57438.59,165.0,279.0,Colorado
NM,Dona Ana County,35013,43242.0,31456.0,23888.0,39133.0,99295.0,94887.0,4408.0,,,,,,New Mexico
KS,Doniphan County,20043,1069.0,1754.0,352.0,1798.0,4023.0,3921.0,102.0,7440.0,69829.7,66211.8,1043.0,1385.0,Kansas
TX,Donley County,48129,357.0,723.0,364.0,767.0,1492.0,1439.0,53.0,3339.0,62753.24,54550.13,90.0,561.0,Texas
GA,Dooly County,13093,1143.0,3617.0,1456.0,2324.0,4726.0,4531.0,195.0,10572.0,59847.94,53103.34,538.0,226.0,Georgia
WI,Door County,55029,8792.0,6256.0,807.0,7837.0,15244.0,14766.0,478.0,30526.0,74157.74,76052.9,1546.0,1824.0,Wisconsin
PR,Dorado Municipio,72051,9386.0,6712.0,3799.0,5964.0,14664.0,14038.0,626.0,,,,,,
MD,Dorchester County,24019,4412.0,9413.0,3093.0,6545.0,15725.0,15195.0,530.0,32726.0,66106.81,70795.55,1158.0,1801.0,Maryland
SC,Dorchester County,45035,33468.0,29151.0,9757.0,39305.0,80039.0,77734.0,2305.0,166133.0,73678.06,80913.89,1524.0,2447.0,South Carolina
GA,Dougherty County,13095,12752.0,16928.0,8036.0,17159.0,36387.0,34767.0,1620.0,82966.0,63297.11,48077.02,2530.0,2188.0,Georgia
CO,Douglas County,8035,152978.0,29025.0,5049.0,64004.0,207198.0,201951.0,5247.0,375988.0,109684.21,138550.67,2923.0,2915.0,Colorado
GA,Douglas County,13097,29327.0,29005.0,8187.0,28684.0,74978.0,72462.0,2516.0,147316.0,75438.99,75780.79,2208.0,2509.0,Georgia
IL,Douglas County,17041,2679.0,4377.0,1848.0,4360.0,10107.0,9759.0,348.0,19755.0,69888.51,70870.51,1935.0,1095.0,Illinois
KS,Douglas County,20045,36832.0,13769.0,2912.0,17276.0,65477.0,63789.0,1688.0,119964.0,79494.1,90440.78,1104.0,2450.0,Kansas
MN,Douglas County,27041,8183.0,8447.0,1120.0,10432.0,21538.0,21057.0,481.0,39668.0,64135.32,81914.02,2283.0,1962.0,Minnesota
MO,Douglas County,29067,1315.0,3087.0,1387.0,2682.0,5094.0,4951.0,143.0,11975.0,63990.12,47655.0,803.0,482.0,Missouri
NE,Douglas County,31055,161962.0,77828.0,32668.0,111006.0,303746.0,296286.0,7460.0,586327.0,81031.3,86290.35,3033.0,3041.0,Nebraska
NV,Douglas County,32005,12578.0,9487.0,2456.0,14722.0,22290.0,21431.0,859.0,49628.0,81659.25,79882.96,1208.0,1927.0,Nevada
OR,Douglas County,41019,15757.0,26532.0,6962.0,33914.0,47438.0,45091.0,2347.0,112297.0,85264.16,57524.85,2562.0,2785.0,Oregon
SD,Douglas County,46043,440.0,656.0,159.0,664.0,1504.0,1475.0,29.0,2776.0,69842.94,72823.53,731.0,554.0,South Dakota
WA,Douglas County,53017,6377.0,8273.0,5093.0,9425.0,21681.0,20583.0,1098.0,44192.0,77286.81,72097.56,2409.0,2132.0,Washington
WI,Douglas County,55031,8876.0,9433.0,1716.0,11947.0,22761.0,21832.0,929.0,44144.0,74806.19,70475.18,1734.0,1826.0,Wisconsin
AR,Drew County,5043,2559.0,4213.0,1411.0,2785.0,7369.0,7054.0,315.0,16911.0,59208.58,65246.58,1160.0,1228.0,Arkansas
IL,DuPage County,17043,330688.0,116324.0,43772.0,151992.0,518658.0,500306.0,18352.0,920901.0,95134.66,117059.2,3115.0,3081.0,Illinois
IN,Dubois County,18037,7224.0,11120.0,3199.0,8172.0,21833.0,21335.0,498.0,43632.0,64080.14,76467.73,2339.0,1938.0,Indiana
IA,Dubuque County,19061,21875.0,21649.0,3944.0,19093.0,56127.0,54482.0,1645.0,98677.0,68501.71,81791.83,1986.0,2198.0,Iowa
UT,Duchesne County,49013,2023.0,4661.0,1115.0,4100.0,8007.0,7744.0,263.0,20161.0,76743.76,72346.05,1941.0,1780.0,Utah
MA,Dukes County,25007,7817.0,3526.0,758.0,3843.0,9745.0,9255.0,490.0,20868.0,109743.84,99233.49,146.0,849.0,Massachusetts
NE,Dundy County,31057,298.0,372.0,62.0,548.0,1178.0,1161.0,17.0,1590.0,77352.51,57483.78,112.0,284.0,Nebraska
